inventory_id,product_id,warehouse_id,quantity_on_hand,reserved_quantity,reorder_threshold,last_restocked_date
1b029305-db7d-4054-97b8-94e5c2eccd87,98d5e672-25d6-4f37-8ca4-eb6daa402f43,186252aa-ede5-4d43-ae8c-afa67e2d2f41,4143,184,194,2024-04-05
c3aaaca4-c6f2-444b-a543-61fe32a94168,98d5e672-25d6-4f37-8ca4-eb6daa402f43,414c90e8-1f79-4fac-aa23-cea655b18828,1084,51,94,2024-03-16
87525336-cbb6-4577-8728-8039a6eeac1f,6c752cae-f008-485a-b56c-b992780b6bd3,bf354916-9528-4db9-8189-f6524573c41b,4154,2,184,2024-04-19
e5adbd8f-dfa0-4888-bff0-784de8966798,6c752cae-f008-485a-b56c-b992780b6bd3,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4055,111,406,2024-03-10
0aa312be-7a6a-47ac-9b2e-6b7da851c2f4,6c752cae-f008-485a-b56c-b992780b6bd3,bbc4323f-7fdc-4913-8813-74f66d90fbff,4641,9,161,2024-02-26
1c520d89-3d7a-4381-9c5f-1da0d4f3f33c,81d916b1-9bf6-46be-917b-264831feaec7,17c4e490-aea6-450e-8341-edd09cb436b7,704,48,202,2024-03-04
fdf166c1-49e2-49d2-a4be-e07a7fa8dd1f,81d916b1-9bf6-46be-917b-264831feaec7,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1261,28,359,2024-04-09
689c1222-b823-4467-8659-e1cbf2ee8548,dd2f1f88-e56b-4212-9262-40f8157e8f9d,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4043,57,112,2024-02-01
4398ae7c-465b-4ad9-94a1-0d29061fd4d8,dd2f1f88-e56b-4212-9262-40f8157e8f9d,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3686,179,76,2024-04-10
037ab76b-ac89-4b83-8d5e-ba4aa14fd335,c73096b7-4f21-468d-a74d-58c9093a0ec2,bf354916-9528-4db9-8189-f6524573c41b,3783,9,175,2024-04-07
0e1675a4-e254-4ed3-808a-4c654ae6623a,c73096b7-4f21-468d-a74d-58c9093a0ec2,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1583,24,107,2024-03-14
a5d1aab9-6838-4a78-aa5d-f64b2b4d7f24,f6820430-5591-4739-9486-b3758de0857d,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1213,136,281,2024-04-04
ec9a5908-e22b-4b67-94be-abd69a0bf24e,f6820430-5591-4739-9486-b3758de0857d,bf354916-9528-4db9-8189-f6524573c41b,3284,81,398,2024-04-12
f633ee90-5e89-414f-8a40-b85e3a7ca8d0,f06f4190-e279-4362-9afb-02b62110bb67,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,4470,191,305,2024-02-05
0e5ee98e-c94a-4db0-9042-bba733aed0ce,e4d65458-a2cc-4be8-99a2-e0d851770909,414c90e8-1f79-4fac-aa23-cea655b18828,226,76,496,2024-04-05
de10e164-cb82-46cd-8369-d1023d62f8bc,e4d65458-a2cc-4be8-99a2-e0d851770909,bf354916-9528-4db9-8189-f6524573c41b,2362,43,417,2024-02-21
21527f6f-f609-4ca1-87d4-c806866778cd,e4d65458-a2cc-4be8-99a2-e0d851770909,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2410,146,220,2024-03-15
4a89c8b6-3574-44a3-9279-40de77a64edd,e4d65458-a2cc-4be8-99a2-e0d851770909,17c4e490-aea6-450e-8341-edd09cb436b7,645,156,269,2024-02-29
5232049c-acdf-4899-9504-bb6cf977afa9,f853b58c-d8dc-4f19-84c5-d1f7bc0be8b0,414c90e8-1f79-4fac-aa23-cea655b18828,3998,133,121,2024-03-13
ac8b6203-e471-47f1-96c5-8426ad3ab77a,f853b58c-d8dc-4f19-84c5-d1f7bc0be8b0,17c4e490-aea6-450e-8341-edd09cb436b7,73,6,50,2024-04-24
4b23ab15-0884-414b-99e5-3de8e0195657,1addf63d-9a9e-4b50-9ab0-bec09cf88867,2f1e95b4-aa81-4b55-926d-70531f59528d,2047,150,83,2024-02-15
61186889-e8ea-429a-b8c6-babc1cb9d7d8,1addf63d-9a9e-4b50-9ab0-bec09cf88867,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,2857,156,86,2024-02-14
9f2dacb3-1206-4b55-86ed-fb9d7ecfa864,1addf63d-9a9e-4b50-9ab0-bec09cf88867,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1215,14,429,2024-02-04
0e7e1789-819e-4cc4-8467-b324c0b7ce26,5958f29a-3b99-49a8-8399-a0c14bb3628e,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1330,187,319,2024-02-19
49b9cef4-6872-48ef-8cb1-556695c50882,5958f29a-3b99-49a8-8399-a0c14bb3628e,bbc4323f-7fdc-4913-8813-74f66d90fbff,1984,39,410,2024-02-16
29c4e478-f8bc-47bd-b06e-78c29932523e,5958f29a-3b99-49a8-8399-a0c14bb3628e,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,2376,169,482,2024-04-26
1f7a45de-95db-405d-ae31-d4c7bf707158,ec436b10-dd2f-4ff3-a2e7-4dca065e3af8,fa42ec50-bf62-41ae-851d-68ee160f73ae,3200,184,415,2024-03-17
77aa2124-211f-4b14-b447-c2a8d9fa49fa,ec436b10-dd2f-4ff3-a2e7-4dca065e3af8,414c90e8-1f79-4fac-aa23-cea655b18828,2763,142,498,2024-02-09
a2bcc4b7-b231-4e94-bbb1-eba8113aaa66,ec436b10-dd2f-4ff3-a2e7-4dca065e3af8,17c4e490-aea6-450e-8341-edd09cb436b7,4414,97,468,2024-03-09
3abe3a04-4f2c-4377-8d97-4a1aa0069859,a426460b-f33f-44a1-970a-da6d0d3dff6b,bbc4323f-7fdc-4913-8813-74f66d90fbff,4296,113,438,2024-03-15
ae551fd6-349c-4b86-98fa-0055dd4d5a90,a426460b-f33f-44a1-970a-da6d0d3dff6b,fa42ec50-bf62-41ae-851d-68ee160f73ae,2347,164,154,2024-03-30
c22b4d61-2ea7-488d-a735-005c5142edca,a426460b-f33f-44a1-970a-da6d0d3dff6b,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2520,108,80,2024-03-01
22d68f3d-08c1-49c7-91d4-01127fe6f832,bf139578-13fc-438f-a4c4-5046566bd1c4,186252aa-ede5-4d43-ae8c-afa67e2d2f41,2308,185,450,2024-02-04
b5ac9f41-1307-4c8d-b1c9-88e722716470,bf139578-13fc-438f-a4c4-5046566bd1c4,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4759,46,223,2024-03-04
a04839ce-533c-4e54-b39c-b93b0d24b1e0,bf139578-13fc-438f-a4c4-5046566bd1c4,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2717,162,361,2024-02-19
dd00c0a4-6f51-4f47-8ad9-4f2a902fd374,9fee13af-eedb-4560-8d96-0785476e27cb,fa42ec50-bf62-41ae-851d-68ee160f73ae,1107,113,238,2024-02-20
3f958c81-acc2-4c06-9513-fc1c43ca60e1,941521e8-2a6d-4917-aabc-8692280d6bf1,fa42ec50-bf62-41ae-851d-68ee160f73ae,4734,93,256,2024-02-19
06eac3f6-4168-4fc1-81ff-e3b8e0eae23c,941521e8-2a6d-4917-aabc-8692280d6bf1,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2778,193,57,2024-03-10
d1b69ee4-41d5-4de1-a43c-da79bb2e2e61,d33676d3-7929-4ad1-9591-a2e606abf30b,bbc4323f-7fdc-4913-8813-74f66d90fbff,2445,136,205,2024-03-16
37cd6f42-8956-4519-8263-431cfa9febe3,5723066a-6688-454a-a333-4db1c0309e56,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,978,177,472,2024-03-03
bb1efe71-580c-403f-bbe1-15fbcd420c34,5723066a-6688-454a-a333-4db1c0309e56,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,45,9,61,2024-04-09
72af4ccf-3407-42a7-aa68-9cc381d99b3e,8ec89790-1446-4c91-bd1a-1591e5ab82f7,90d6c40d-10d6-432b-99fe-bd1448f1aa57,3649,156,284,2024-03-31
b46d1dae-143a-471c-916e-4a07b99bebfd,8ec89790-1446-4c91-bd1a-1591e5ab82f7,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2074,114,209,2024-03-27
fd83414a-a866-46b5-a978-76bf2662b7af,2a395922-f2d8-4dad-a6a9-b7f6c36dcbe1,bbc4323f-7fdc-4913-8813-74f66d90fbff,3853,116,193,2024-02-13
a4de0a7b-ab40-4b48-a7b1-87a56ef550f1,2a395922-f2d8-4dad-a6a9-b7f6c36dcbe1,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2198,138,260,2024-04-22
0f6f7554-e337-45c3-b733-fb2806b1cdd9,51a9fcad-84d6-4a87-a18f-3e9db6f8de41,675870cd-1868-4277-aeba-578addec8838,2524,156,390,2024-02-07
6b009dfd-145e-48ff-89bd-7bf49d339fb8,51a9fcad-84d6-4a87-a18f-3e9db6f8de41,bbc4323f-7fdc-4913-8813-74f66d90fbff,1786,60,409,2024-04-05
2508ca72-588c-416a-8f2a-06df5a09d7d9,18a633ad-a8ce-4094-be9c-7cb0de27cf11,fa42ec50-bf62-41ae-851d-68ee160f73ae,3554,169,246,2024-03-16
05b8cd19-a118-492d-8552-8402c2dcba99,18a633ad-a8ce-4094-be9c-7cb0de27cf11,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,2787,122,425,2024-03-06
53d70d70-7252-4a84-8de8-9f113f8f866d,808cfbbd-4cfa-4e40-b169-319f4a5943c6,3b5e3aa9-ba0f-4938-8883-41d61182dc94,481,196,450,2024-04-04
c57ad47e-4d40-4d98-ad3a-e353315dc80d,808cfbbd-4cfa-4e40-b169-319f4a5943c6,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1636,21,314,2024-03-21
1b1ce410-255a-49f5-ae96-74349879f4cd,808cfbbd-4cfa-4e40-b169-319f4a5943c6,675870cd-1868-4277-aeba-578addec8838,2640,195,469,2024-04-20
4097e477-278e-45c0-b4d4-6b5c6faf7cd9,345182ba-44ed-43b5-b20a-7e7bc3e90f73,bbc4323f-7fdc-4913-8813-74f66d90fbff,1246,45,114,2024-02-11
4dc2e332-900f-43ba-9ab7-55b488f234c1,345182ba-44ed-43b5-b20a-7e7bc3e90f73,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,657,77,407,2024-04-30
2b5432d5-2693-47e3-89cb-01ee5fd8820a,ebfc5f3f-b2f6-4b19-8939-03959fd9fd22,3b5e3aa9-ba0f-4938-8883-41d61182dc94,3384,56,70,2024-04-26
6793389d-3154-49e8-87eb-38a65b24d430,ebfc5f3f-b2f6-4b19-8939-03959fd9fd22,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,287,139,419,2024-04-04
bec1a67e-81ea-4488-9128-eacb2e804f0e,23aacceb-0f4e-4478-b9a6-759eeb7f43d7,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4057,12,379,2024-02-23
f1c8117a-5426-4520-8227-9bc376f1a4da,23aacceb-0f4e-4478-b9a6-759eeb7f43d7,bf354916-9528-4db9-8189-f6524573c41b,2542,16,84,2024-04-13
2b769acc-32a5-4d79-9604-ae6a7aff46a9,29385932-8b12-4941-b3dd-19d308e0dd16,3b5e3aa9-ba0f-4938-8883-41d61182dc94,3237,38,313,2024-02-19
856c10ed-20ac-4747-9dee-62c7c8d12386,29385932-8b12-4941-b3dd-19d308e0dd16,675870cd-1868-4277-aeba-578addec8838,3440,190,459,2024-02-24
81f80466-8228-4928-a0d8-80dde24cdacc,b7bdc36e-a298-4111-8dae-942710de9c25,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2368,12,323,2024-04-13
8f24ce95-ad13-43d4-a6bf-9744bb02b80f,da74f475-2536-4924-800b-7a8d7ff594f3,2f1e95b4-aa81-4b55-926d-70531f59528d,4259,98,348,2024-03-01
5b5b99cd-4924-4ecb-8152-0718612df97d,da74f475-2536-4924-800b-7a8d7ff594f3,186252aa-ede5-4d43-ae8c-afa67e2d2f41,4230,15,217,2024-04-04
db505a61-b3bb-4f78-a014-7120e487e9a1,167d2939-f9da-4430-a231-f4e5c9286f0f,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,2345,198,152,2024-04-20
4d6e8ce3-4353-46d6-9231-ae437608900d,167d2939-f9da-4430-a231-f4e5c9286f0f,fa42ec50-bf62-41ae-851d-68ee160f73ae,3373,171,171,2024-02-08
675f0913-6674-45f5-8388-1ddf618ae8b3,7a8ddacf-1959-4445-b2dc-930d65e85079,ab993ac2-3403-4413-88ca-adf00cee0973,2943,136,209,2024-02-27
c86820c0-5eeb-4991-97e5-d2a22ccfd244,7a8ddacf-1959-4445-b2dc-930d65e85079,675870cd-1868-4277-aeba-578addec8838,4166,199,95,2024-03-21
7fcc0860-cf6e-4088-a54b-981fcd979c8f,a04d8339-619c-4c60-872f-84a488420cec,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,2210,74,492,2024-04-21
28a5fae2-0d51-4419-9bca-b58becfafe41,a04d8339-619c-4c60-872f-84a488420cec,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2922,14,158,2024-02-22
7f326660-dd96-4578-b299-65d2e1b67189,34c4e8d4-8339-4607-99ea-63b85ad974a4,675870cd-1868-4277-aeba-578addec8838,1794,169,478,2024-02-28
b977a06f-727d-4d43-b6c7-33cacbfd3b3a,43eb36e0-1124-4b7f-97d1-9f93ec27767a,fa42ec50-bf62-41ae-851d-68ee160f73ae,1023,17,281,2024-04-09
091a3645-bd18-438c-89ab-ee8f5b86e209,43eb36e0-1124-4b7f-97d1-9f93ec27767a,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,76,23,231,2024-04-16
191dd6aa-5f58-49cd-87f2-f909c887c0c6,69b1559b-a2f4-4a56-b94e-673cd173cc4c,ab993ac2-3403-4413-88ca-adf00cee0973,2885,188,257,2024-02-09
5eb08414-7f1d-4284-8608-cdd06f49c5e3,69b1559b-a2f4-4a56-b94e-673cd173cc4c,fa42ec50-bf62-41ae-851d-68ee160f73ae,224,168,58,2024-02-02
1c871131-e9be-4ac2-ad61-5b14918937d3,5eeea0ab-7042-4c33-9ba6-4e4cba39aeb2,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,240,172,154,2024-02-21
d41752bd-aa89-405e-8566-26a36ba7d554,5eeea0ab-7042-4c33-9ba6-4e4cba39aeb2,ab993ac2-3403-4413-88ca-adf00cee0973,3255,57,378,2024-04-16
b0107eb0-613a-449e-adaf-3a53a40bbd9c,8066177d-1b84-4ca9-9d7a-ed6af1cf37c6,2f1e95b4-aa81-4b55-926d-70531f59528d,2128,50,481,2024-04-06
3ad5f0f8-df24-4ec6-8524-2269ac1c7b8d,8066177d-1b84-4ca9-9d7a-ed6af1cf37c6,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,3039,104,132,2024-02-13
c2bbd469-1261-4115-86e1-b940278a7e6a,8066177d-1b84-4ca9-9d7a-ed6af1cf37c6,414c90e8-1f79-4fac-aa23-cea655b18828,3664,165,428,2024-02-06
21823d22-ea31-4c74-b3af-60dd21fd8f7e,c986d3ba-0d0c-48ab-a3f8-ccfac446d08a,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1577,31,331,2024-03-15
1464ce9d-305a-43a6-91c9-69b3d7f34c50,2a93d84c-6bab-46e9-b61c-2bcc1b02b51e,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1079,180,418,2024-02-20
85acb472-8642-4a53-b09b-e49a923da8db,2a93d84c-6bab-46e9-b61c-2bcc1b02b51e,2f1e95b4-aa81-4b55-926d-70531f59528d,2942,176,101,2024-04-06
5b3d5546-2789-49db-9f4e-d163f21ba18d,bcffa6c8-5c3d-4b82-a330-1f048436f0b2,675870cd-1868-4277-aeba-578addec8838,2519,108,179,2024-02-24
e4052a40-b590-446c-a3ed-f4b48c0dd084,bcffa6c8-5c3d-4b82-a330-1f048436f0b2,414c90e8-1f79-4fac-aa23-cea655b18828,2466,144,322,2024-03-29
2e4d8f8f-9093-4a29-a44e-068b4b296006,97ba88ad-8ec3-4195-9d1c-afd34f29d277,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1854,85,450,2024-03-10
43a565cd-099e-491e-9eb7-a10d53d6291f,97ba88ad-8ec3-4195-9d1c-afd34f29d277,bbc4323f-7fdc-4913-8813-74f66d90fbff,176,22,320,2024-03-25
fbe9d3c3-03fa-441e-b216-24de6561309f,97ba88ad-8ec3-4195-9d1c-afd34f29d277,bf354916-9528-4db9-8189-f6524573c41b,1710,9,195,2024-02-27
33b3d42f-2d05-4b5f-b2f2-a7230370034e,d3ebf114-5787-44c3-b883-8b5c0015746c,bf354916-9528-4db9-8189-f6524573c41b,3230,156,363,2024-04-15
40c837aa-6576-40d3-98e7-71e4f4a0816f,d3ebf114-5787-44c3-b883-8b5c0015746c,ab993ac2-3403-4413-88ca-adf00cee0973,1331,192,62,2024-04-10
9f6a9d9b-5d12-418b-9ba9-d7f892c95cce,030d8932-12a0-4409-b7f6-8001dbf539db,bbc4323f-7fdc-4913-8813-74f66d90fbff,251,184,186,2024-02-11
389c1ac0-8d2c-44da-b8cc-26a12ac6ad5d,030d8932-12a0-4409-b7f6-8001dbf539db,bf354916-9528-4db9-8189-f6524573c41b,3331,144,383,2024-03-31
aed58f71-5f4f-4a42-ac49-2080fc981fb9,8a6c72fc-931b-4ed5-88e7-3ab9f7ffa256,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,3077,173,201,2024-03-10
7165a281-c082-4a3e-9279-7bccade3aaf9,8a6c72fc-931b-4ed5-88e7-3ab9f7ffa256,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,2691,106,95,2024-03-19
2ea3cf20-87a5-4bc2-802c-0ccd77448efa,0963764f-5bfd-4db3-851e-24b49546ad85,ab993ac2-3403-4413-88ca-adf00cee0973,1843,172,295,2024-03-20
cf9b448e-ffd0-4457-802b-be2e1667a80b,0963764f-5bfd-4db3-851e-24b49546ad85,bf354916-9528-4db9-8189-f6524573c41b,3490,102,367,2024-02-23
7a5b1fc8-e94e-4974-b219-0ebc37b06b08,0963764f-5bfd-4db3-851e-24b49546ad85,bbc4323f-7fdc-4913-8813-74f66d90fbff,4709,93,193,2024-03-25
3671a824-b60d-44ec-903e-445ededb0ad5,028a58e9-61c9-464d-b9fd-2d84ea04ce72,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4023,36,288,2024-03-23
0e1d3d30-d505-4e26-a829-3bc18e32329b,028a58e9-61c9-464d-b9fd-2d84ea04ce72,bbc4323f-7fdc-4913-8813-74f66d90fbff,1535,132,178,2024-02-18
3063b439-fabb-482f-b993-0d3d7a6ec6f4,028a58e9-61c9-464d-b9fd-2d84ea04ce72,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2466,95,131,2024-03-04
20a4d9cc-8890-47bc-bc53-6c51ad4e0365,56233376-450f-4b50-9b8c-d5f423e0eb51,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,407,64,229,2024-04-16
59f648fb-bb0b-4311-997d-c95adeaa6a27,56233376-450f-4b50-9b8c-d5f423e0eb51,414c90e8-1f79-4fac-aa23-cea655b18828,4232,26,167,2024-02-17
4acb9626-54b9-4d74-8441-1c2cbd16cc8e,4752b9ff-c735-40bc-b461-df138e3207c5,186252aa-ede5-4d43-ae8c-afa67e2d2f41,4678,42,421,2024-02-24
a622fc77-9c0c-4584-a2b2-0ce658bbb92a,4752b9ff-c735-40bc-b461-df138e3207c5,17c4e490-aea6-450e-8341-edd09cb436b7,52,9,364,2024-02-04
cbc93459-2418-4e4f-9baf-a03c49159ca9,156b4738-b9ab-4225-9ebf-c14adef64135,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,519,31,411,2024-04-13
f915631c-a3fc-4cba-9040-49c85acef51c,156b4738-b9ab-4225-9ebf-c14adef64135,2f1e95b4-aa81-4b55-926d-70531f59528d,4040,183,158,2024-03-04
56466a79-5612-4cea-8e15-30b6bf07b8c0,156b4738-b9ab-4225-9ebf-c14adef64135,fa42ec50-bf62-41ae-851d-68ee160f73ae,3539,170,192,2024-04-30
717b9a60-c9ca-420a-bc79-6747d1addb89,88644983-0239-4123-926e-4436142dbf71,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,539,81,208,2024-02-22
56e8ade9-64ec-46cb-83cd-37bbc758d31a,88644983-0239-4123-926e-4436142dbf71,186252aa-ede5-4d43-ae8c-afa67e2d2f41,4047,92,185,2024-04-05
312df5a2-5b23-4e5f-81de-bd3f02a05860,85926ea3-fabf-4a92-9dc4-9d1e2c27f97b,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2346,91,322,2024-03-28
b02a20fa-612c-4726-8e04-448c831e27ec,85926ea3-fabf-4a92-9dc4-9d1e2c27f97b,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,999,133,427,2024-02-23
5347bc89-f656-406d-a5b4-03a87ff1627c,8e7b2ed4-d8d9-4d88-8d7c-9df6abcd0445,ab993ac2-3403-4413-88ca-adf00cee0973,2223,68,483,2024-04-26
cdf5d64c-326d-4b84-94e4-03552a320ced,8e7b2ed4-d8d9-4d88-8d7c-9df6abcd0445,bbc4323f-7fdc-4913-8813-74f66d90fbff,3881,128,169,2024-02-27
a1e0f87f-2114-4764-a017-925e83a0edfd,95917386-ae87-49af-84a0-5377750ef4d7,414c90e8-1f79-4fac-aa23-cea655b18828,3595,93,421,2024-04-25
56313d64-a3d8-45a1-9c6e-a20cc76ab378,95917386-ae87-49af-84a0-5377750ef4d7,675870cd-1868-4277-aeba-578addec8838,2312,94,142,2024-02-29
55ce70aa-b9d9-4782-9d6b-4831b10b93bc,1cfb1d27-0a8a-4c9e-9410-b6d0f1c19407,ab993ac2-3403-4413-88ca-adf00cee0973,1307,114,409,2024-02-09
35d11724-8204-4daa-af72-1db7773b42ff,1cfb1d27-0a8a-4c9e-9410-b6d0f1c19407,90d6c40d-10d6-432b-99fe-bd1448f1aa57,1824,60,51,2024-02-06
622c5f1b-9582-4a1e-903c-e968b3ee0e09,1cfb1d27-0a8a-4c9e-9410-b6d0f1c19407,bf354916-9528-4db9-8189-f6524573c41b,3546,150,328,2024-04-14
f508a5f6-da1b-4500-8843-074d1891f85f,ad1a8fd3-6114-4cbe-837b-67f9941aec99,bbc4323f-7fdc-4913-8813-74f66d90fbff,2598,6,430,2024-02-22
a274721c-e096-44d8-887c-d3c47028a138,ad1a8fd3-6114-4cbe-837b-67f9941aec99,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4813,86,176,2024-03-22
43a2c204-9262-44ba-9052-64861e039b78,75102709-e860-4a44-9ef4-4db4c02ea2bd,414c90e8-1f79-4fac-aa23-cea655b18828,3806,59,282,2024-03-13
37b6ac18-5eee-4dbd-a8b8-88a488c51cef,abbd16de-b350-42be-a02b-efa66def9450,3b5e3aa9-ba0f-4938-8883-41d61182dc94,779,30,299,2024-04-21
82fb3ac8-084e-4e0c-ad96-af218124c24c,abbd16de-b350-42be-a02b-efa66def9450,bf354916-9528-4db9-8189-f6524573c41b,2472,43,296,2024-03-05
ce6b792b-1691-483a-8684-3087e24e4b1e,1d46cc3a-9ce2-4819-897e-30fa9331a99c,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1335,150,78,2024-02-01
59eefa08-d87e-4af6-94cc-c77ac3715d87,1d46cc3a-9ce2-4819-897e-30fa9331a99c,675870cd-1868-4277-aeba-578addec8838,3194,163,232,2024-02-07
4f343431-a6de-44b4-9358-0937989bb1b6,ba633c39-9ff1-4862-a2b8-57d358a6a173,675870cd-1868-4277-aeba-578addec8838,1761,172,441,2024-03-27
1f187397-9d9f-4832-ade6-2af2e3942426,fd8328e8-646b-44cf-8fc9-b9f472eef9e3,675870cd-1868-4277-aeba-578addec8838,4385,129,246,2024-02-19
3c393341-5ffd-43ac-b052-818327a5eeab,fd8328e8-646b-44cf-8fc9-b9f472eef9e3,fa42ec50-bf62-41ae-851d-68ee160f73ae,2168,56,479,2024-03-10
8231c684-63f0-4674-9803-8f290c67e6aa,de45caa2-56af-49f8-9565-ee56692e1b2c,675870cd-1868-4277-aeba-578addec8838,3338,96,71,2024-03-06
bf775a26-7bef-4557-904f-6aeef0ae339c,de45caa2-56af-49f8-9565-ee56692e1b2c,2f1e95b4-aa81-4b55-926d-70531f59528d,4354,15,113,2024-03-09
8de94fb5-7c13-409f-8112-6eec107313a4,de45caa2-56af-49f8-9565-ee56692e1b2c,bbc4323f-7fdc-4913-8813-74f66d90fbff,2386,179,152,2024-03-01
841356dc-5f3e-4632-b019-938281e47902,38d1b786-d729-4af8-902a-b3c518c55348,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,165,36,177,2024-03-19
5fd6b78e-e065-46ab-bfb1-1fb688773546,83943ebc-abec-4525-84d4-a6fcf1b6db9d,ab993ac2-3403-4413-88ca-adf00cee0973,579,159,256,2024-02-27
ad42f04c-24a0-4589-b70c-4ece76d25799,83943ebc-abec-4525-84d4-a6fcf1b6db9d,90d6c40d-10d6-432b-99fe-bd1448f1aa57,838,183,131,2024-02-15
38d84641-e809-4374-8be0-5a6f5064c3cf,c04eb1ac-9e37-41da-ac9b-dd86126b7bdd,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1983,167,405,2024-03-25
ea11aa05-77d2-49cd-b290-3c21579ebed8,c04eb1ac-9e37-41da-ac9b-dd86126b7bdd,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4467,147,90,2024-02-03
73a61ec1-5696-448d-98c4-208cd7aa4544,c04eb1ac-9e37-41da-ac9b-dd86126b7bdd,bbc4323f-7fdc-4913-8813-74f66d90fbff,4799,168,121,2024-03-29
739ad4ef-bfda-4d96-a535-ed7f02db4d62,5c4f9d6a-41ea-4627-9e95-84be0ccb93d9,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1217,57,101,2024-03-28
d54fcaaa-eaf0-4f2c-8530-1cab8f397572,5c4f9d6a-41ea-4627-9e95-84be0ccb93d9,bf354916-9528-4db9-8189-f6524573c41b,3348,187,443,2024-03-24
1d67b9c5-5311-40bd-bf2e-939bd12c8dc0,6cc4bb63-8686-40d3-9071-ba474263786c,675870cd-1868-4277-aeba-578addec8838,3767,112,55,2024-03-18
a213d7b8-2be8-4f04-90d1-0df91be1de9a,6cc4bb63-8686-40d3-9071-ba474263786c,fa42ec50-bf62-41ae-851d-68ee160f73ae,2069,185,329,2024-03-15
5a8b3138-72a7-4fa2-bcca-33084a8d6b38,9227e726-8ae5-4726-bd6e-00540bab8319,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1009,108,320,2024-02-13
9e016ef8-9837-4fd4-bd21-ce67d6defc3a,9227e726-8ae5-4726-bd6e-00540bab8319,17c4e490-aea6-450e-8341-edd09cb436b7,2477,113,76,2024-03-04
fb98069a-25b7-483e-b5c2-3a95fccb3c70,6af8acef-8d83-43e4-82ac-b4c1f87917c8,bf354916-9528-4db9-8189-f6524573c41b,2243,118,365,2024-04-09
3a6c2143-fcef-44f5-9f64-1df6b4905c2a,6af8acef-8d83-43e4-82ac-b4c1f87917c8,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4186,163,484,2024-03-25
1a090831-b964-4ddc-b7b5-dfd31e7c6feb,012b45d8-1901-4c7f-89fd-a1813079e199,675870cd-1868-4277-aeba-578addec8838,1237,92,398,2024-03-14
b63a171f-61fc-495d-94bc-9d2a2b0ad5dc,012b45d8-1901-4c7f-89fd-a1813079e199,bf354916-9528-4db9-8189-f6524573c41b,2634,129,67,2024-02-09
258e6e8d-758f-487a-b893-d3ae275c542a,9175a0db-4ee6-4fee-b5a7-1ca88e2ad2b2,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4765,100,149,2024-02-20
